date,Low,Close
2003-09-26,37.75,38.6
2003-09-25,37.6,38.12
2003-09-24,37.52,37.83
2003-09-23,38.65,39.55
2003-09-22,39.58,39.96
2003-09-19,40.7,41.5
2003-09-18,40.47,41.07
2003-09-17,40.94,41.2
2003-09-16,41.23,41.63
2003-09-15,41.16,41.32
2003-09-12,40.72,40.92
2003-09-11,41.37,41.83
2003-09-10,41.3,41.41
2003-09-09,41.29,41.75
2003-09-08,42.15,42.44
2003-09-05,41.96,42.17
2003-09-04,42.66,42.68
2003-09-03,42.7,43.1
2003-09-02,42.31,42.85
2003-09-01,42.35,43.05
2003-08-29,42.1,41.75
2003-08-28,42.32,42.42
2003-08-27,42.04,42.61
2003-08-26,42.15,42.36
2003-08-25,42.09,42.22
2003-08-22,42.15,42.8
2003-08-21,42.02,42.4
2003-08-20,41.96,42.22
2003-08-19,41.85,41.85
2003-08-18,41.84,42.36
2003-08-15,41.0,41.79
2003-08-14,40.19,41.19
2003-08-13,40.0,40.35
2003-08-12,39.7,40.13
2003-08-11,39.51,39.85
2003-08-08,39.59,39.93
2003-08-07,39.06,39.83
2003-08-06,40.63,41.65
2003-08-05,41.52,42.15
2003-08-04,41.22,41.79
2003-08-01,41.74,42.28
2003-07-31,40.96,42.45
2003-07-30,40.66,41.25
2003-07-29,40.5,41.2
2003-07-28,40.41,40.95
2003-07-25,39.66,40.39
2003-07-24,39.3,40.92
2003-07-23,39.61,40.3
2003-07-22,39.56,40.47
2003-07-21,39.91,40.59
2003-07-18,40.35,40.85
2003-07-17,39.95,40.34
2003-07-16,39.7,39.97
2003-07-15,39.84,39.9
2003-07-14,39.43,40.5
2003-07-11,38.75,39.71
2003-07-10,38.63,38.51
2003-07-09,38.82,38.9
2003-07-08,39.4,39.65
2003-07-07,37.37,39.31
2003-07-04,36.75,37.66
2003-07-03,36.73,36.3
2003-07-02,36.6,37.28
2003-07-01,36.2,36.52
2003-06-30,36.65,37.24
2003-06-27,37.45,41.5
2003-06-26,37.26,37.99
2003-06-25,37.26,37.77
2003-06-24,37.56,38.17
2003-06-23,38.17,39.15
2003-06-20,39.08,39.2
2003-06-19,38.74,39.3
2003-06-18,38.91,39.99
2003-06-17,38.86,39.45
2003-06-16,37.9,39.1
2003-06-13,38.15,38.15
2003-06-12,37.82,38.15
2003-06-11,36.63,37.41
2003-06-10,36.42,37.15
2003-06-09,36.35,36.8
2003-06-06,36.25,36.35
2003-06-05,35.8,36.14
2003-06-04,36.4,36.98
2003-06-03,35.88,36.34
2003-06-02,36.26,36.93
2003-05-30,35.15,36.85
2003-05-29,35.06,35.27
2003-05-28,35.11,35.72
2003-05-27,33.45,35.1
2003-05-26,33.8,33.92
2003-05-23,34.47,34.75
2003-05-22,34.32,34.55
2003-05-21,34.27,35.25
2003-05-20,35.31,35.44
2003-05-19,35.65,35.73
2003-05-16,37.32,37.93
2003-05-15,36.7,37.8
2003-05-14,36.22,37.3
2003-05-13,36.06,36.3
2003-05-12,36.28,37.25
2003-05-09,36.14,38.0
2003-05-08,36.8,36.5
2003-05-07,38.17,38.59
2003-05-06,39.82,40.5
2003-05-05,39.65,40.25
2003-05-02,38.91,40.45
2003-05-01,39.78,39.78
2003-04-30,39.3,39.97
2003-04-29,39.22,39.27
2003-04-28,38.1,39.15
2003-04-25,38.15,38.5
2003-04-24,39.17,39.57
2003-04-23,39.38,40.26
2003-04-22,38.51,40.52
2003-04-21,39.5,39.5
2003-04-18,39.5,39.5
2003-04-17,37.8,39.5
2003-04-16,38.01,37.9
2003-04-15,37.84,38.05
2003-04-14,37.53,38.8
2003-04-11,38.27,38.43
2003-04-10,37.7,38.15
2003-04-09,37.1,38.25
2003-04-08,38.07,38.72
2003-04-07,38.75,39.2
2003-04-04,36.6,38.32
2003-04-03,35.43,36.6
2003-04-02,33.86,36.14
2003-04-01,33.05,33.81
2003-03-31,33.8,34.11
2003-03-28,34.87,35.37
2003-03-27,35.01,36.3
2003-03-26,35.25,36.0
2003-03-25,33.77,36.09
2003-03-24,35.05,35.4
2003-03-21,36.0,37.99
2003-03-20,35.77,36.8
2003-03-19,34.55,36.65
2003-03-18,33.33,35.39
2003-03-17,30.12,31.19
2003-03-14,30.75,30.8
2003-03-13,28.63,31.06
2003-03-12,28.25,28.41
2003-03-11,29.31,30.73
2003-03-10,31.6,31.61
2003-03-07,31.95,32.53
2003-03-06,32.68,32.9
2003-03-05,32.89,33.22
2003-03-04,33.5,33.55
2003-03-03,33.68,34.0
2003-02-28,32.72,33.55
2003-02-27,32.56,33.79
2003-02-26,32.58,32.72
2003-02-25,32.33,33.21
2003-02-24,32.85,32.83
2003-02-21,32.66,34.06
2003-02-20,33.5,33.4
2003-02-19,33.66,33.88
2003-02-18,34.35,34.85
2003-02-17,34.28,34.78
2003-02-14,32.78,34.59
2003-02-13,32.33,32.78
2003-02-12,32.86,32.9
2003-02-11,33.46,33.98
2003-02-10,32.7,33.35
2003-02-07,32.93,33.0
2003-02-06,32.99,33.6
2003-02-05,32.75,34.8
2003-02-04,33.21,33.45
2003-02-03,34.08,34.68
2003-01-31,32.13,34.96
2003-01-30,32.6,33.2
2003-01-29,31.25,33.6
2003-01-28,32.05,32.5
2003-01-27,31.6,31.86
2003-01-24,33.4,33.54
2003-01-23,34.2,34.34
2003-01-22,33.7,34.28
2003-01-21,34.84,35.1
2003-01-20,35.52,35.77
2003-01-17,36.12,36.0
2003-01-16,36.41,37.9
2003-01-15,36.53,36.69
2003-01-14,36.8,37.33
2003-01-13,36.66,36.8
2003-01-10,36.31,36.2
2003-01-09,36.08,36.5
2003-01-08,37.5,37.38
2003-01-07,38.26,38.34
2003-01-06,37.1,39.2
2003-01-03,38.01,38.05
2003-01-02,35.85,43.99
2003-01-01,36.08,36.08
2002-12-31,36.08,36.08
2002-12-30,35.55,36.08
2002-12-27,35.6,35.7
2002-12-26,36.05,36.05
2002-12-25,36.05,36.05
2002-12-24,36.05,36.05
2002-12-23,36.95,37.41
2002-12-20,35.71,34.6
2002-12-19,35.05,35.8
2002-12-18,36.95,36.0
2002-12-17,38.06,38.0
2002-12-16,37.1,38.32
2002-12-13,36.81,37.95
2002-12-12,38.56,39.03
2002-12-11,38.9,39.7
2002-12-10,38.29,39.22
2002-12-09,38.39,38.67
2002-12-06,38.9,39.3
2002-12-05,39.41,39.7
2002-12-04,39.73,40.44
2002-12-03,40.23,40.43
2002-12-02,39.04,40.79
2002-11-29,38.9,39.0
2002-11-28,37.97,38.75
2002-11-27,36.55,38.44
2002-11-26,36.59,36.79
2002-11-25,37.74,37.65
2002-11-22,37.01,38.08
2002-11-21,37.23,37.8
2002-11-20,36.6,37.3
2002-11-19,36.6,37.0
2002-11-18,37.65,38.0
2002-11-15,37.53,38.06
2002-11-14,37.56,38.1
2002-11-13,36.58,37.61
2002-11-12,37.22,38.18
2002-11-11,36.22,37.14
2002-11-08,36.43,36.55
2002-11-07,36.3,36.64
2002-11-06,37.85,37.92
2002-11-05,38.14,38.6
2002-11-04,37.43,38.55
2002-11-01,35.9,37.0
2002-10-31,36.93,37.15
2002-10-30,35.96,34.0
2002-10-29,35.83,36.18
2002-10-28,36.35,37.77
2002-10-25,35.65,36.25
2002-10-24,35.93,36.75
2002-10-23,35.78,37.0
2002-10-22,37.48,37.5
2002-10-21,37.37,45.0
2002-10-18,37.12,38.4
2002-10-17,36.99,38.63
2002-10-16,37.0,38.95
2002-10-15,36.29,38.9
2002-10-14,35.41,35.79
2002-10-11,34.22,36.86
2002-10-10,32.5,34.75
2002-10-09,32.59,33.5
2002-10-08,32.43,32.9
2002-10-07,32.8,34.01
2002-10-04,33.1,35.25
2002-10-03,34.9,36.15
2002-10-02,34.7,36.0
2002-10-01,34.05,36.4
2002-09-30,34.61,35.68
2002-09-27,36.05,36.78
2002-09-26,35.49,36.89
2002-09-25,34.55,36.78
2002-09-24,35.4,36.15
2002-09-23,37.67,37.65
2002-09-20,37.55,39.0
2002-09-19,37.65,38.95
2002-09-18,38.27,39.01
2002-09-17,39.38,39.74
2002-09-16,40.12,40.87
2002-09-13,39.61,40.25
2002-09-12,40.58,40.58
2002-09-11,40.78,41.7
2002-09-10,40.57,40.72
2002-09-09,39.8,40.65
2002-09-06,39.72,41.58
2002-09-05,39.32,40.29
2002-09-04,38.65,39.99
2002-09-03,39.18,39.25
2002-09-02,41.16,41.5
2002-08-30,40.3,42.2
2002-08-29,39.63,40.53
2002-08-28,42.45,42.45
2002-08-27,42.45,42.45
2002-08-26,42.45,42.45
2002-08-23,42.45,42.45
2002-08-22,40.98,42.45
2002-08-21,40.31,41.35
2002-08-20,40.51,40.55
2002-08-19,40.25,41.55
2002-08-16,40.3,41.22
2002-08-15,40.63,41.4
2002-08-14,40.05,40.5
2002-08-13,40.37,42.5
2002-08-12,41.45,41.9
2002-08-09,41.55,42.95
2002-08-08,39.8,45.5
2002-08-07,38.57,39.52
2002-08-06,36.12,39.97
2002-08-05,36.53,37.1
2002-08-02,38.32,39.15
2002-08-01,38.11,38.6
2002-07-31,39.1,38.5
2002-07-30,39.37,40.9
2002-07-29,38.11,49.0
2002-07-26,36.25,38.8
2002-07-25,35.11,37.5
2002-07-24,33.35,37.9
2002-07-23,36.22,36.93
2002-07-22,37.03,38.49
2002-07-19,39.76,38.8
2002-07-18,41.37,42.6
2002-07-17,40.45,42.16
2002-07-16,40.2,41.8
2002-07-15,40.55,41.85
2002-07-12,42.58,43.35
2002-07-11,42.68,43.1
2002-07-10,44.5,44.13
2002-07-09,45.92,45.9
2002-07-08,46.98,47.75
2002-07-05,46.16,47.2
2002-07-04,45.36,46.45
2002-07-03,45.38,45.84
2002-07-02,45.4,45.65
2002-07-01,46.06,46.4
2002-06-28,45.47,46.8
2002-06-27,44.91,45.4
2002-06-26,44.2,44.72
2002-06-25,45.6,46.35
2002-06-24,44.3,45.38
2002-06-21,44.66,48.02
2002-06-20,44.11,45.0
2002-06-19,44.81,45.2
2002-06-18,45.1,45.75
2002-06-17,44.23,45.99
2002-06-14,44.0,43.94
2002-06-13,44.84,45.75
2002-06-12,45.36,45.45
2002-06-11,46.26,46.25
2002-06-10,46.31,46.95
2002-06-07,45.86,46.29
2002-06-06,46.61,47.19
2002-06-05,46.25,46.6
2002-06-04,46.7,46.77
2002-06-03,48.41,48.73
2002-05-31,48.65,49.8
2002-05-30,48.39,48.8
2002-05-29,48.22,48.9
2002-05-28,49.0,49.0
2002-05-27,48.41,49.0
2002-05-24,48.37,48.58
2002-05-23,47.89,48.25
2002-05-22,47.86,48.0
2002-05-21,47.52,48.8
2002-05-20,48.3,48.33
2002-05-17,47.75,48.75
2002-05-16,47.35,47.51
2002-05-15,47.31,48.2
2002-05-14,47.23,47.65
2002-05-13,46.41,47.49
2002-05-10,46.15,46.75
2002-05-09,45.9,46.17
2002-05-08,45.17,46.45
2002-05-07,44.48,45.05
2002-05-06,45.38,45.42
2002-05-03,45.7,46.15
2002-05-02,46.3,46.85
2002-05-01,47.6,47.6
2002-04-30,45.75,47.6
2002-04-29,44.57,44.9
2002-04-26,44.75,45.04
2002-04-25,44.52,44.6
2002-04-24,46.51,46.95
2002-04-23,46.4,46.94
2002-04-22,47.33,47.85
2002-04-19,46.96,47.77
2002-04-18,46.6,47.25
2002-04-17,47.17,47.48
2002-04-16,46.7,47.45
2002-04-15,46.61,47.4
2002-04-12,46.43,47.05
2002-04-11,46.25,46.48
2002-04-10,46.74,47.35
2002-04-09,46.6,46.6
2002-04-08,46.01,47.0
2002-04-05,46.7,47.04
2002-04-04,46.58,46.79
2002-04-03,46.9,48.0
2002-04-02,46.04,47.25
2002-04-01,46.5,46.5
2002-03-29,46.5,46.5
2002-03-28,45.86,46.5
2002-03-27,45.62,45.92
2002-03-26,46.55,46.8
2002-03-25,46.75,47.0
2002-03-22,46.79,47.35
2002-03-21,46.6,46.75
2002-03-20,46.35,46.95
2002-03-19,46.22,47.12
2002-03-18,46.58,47.03
2002-03-15,45.9,46.82
2002-03-14,45.56,46.1
2002-03-13,45.58,45.66
2002-03-12,45.95,46.49
2002-03-11,46.28,46.6
2002-03-08,46.46,47.05
2002-03-07,46.22,46.51
2002-03-06,45.5,46.3
2002-03-05,45.61,45.82
2002-03-04,45.0,45.85
2002-03-01,44.04,44.72
2002-02-28,43.74,44.36
2002-02-27,43.25,44.05
2002-02-26,42.4,43.35
2002-02-25,41.83,42.95
2002-02-22,41.81,42.48
2002-02-21,41.25,41.8
2002-02-20,39.91,40.95
2002-02-19,40.34,40.71
2002-02-18,40.8,41.45
2002-02-15,41.05,41.05
2002-02-14,41.5,41.68
2002-02-13,42.8,43.25
2002-02-12,43.29,43.91
2002-02-11,42.78,43.7
2002-02-08,42.35,42.85
2002-02-07,42.5,43.0
2002-02-06,43.15,43.5
2002-02-05,44.15,45.0
2002-02-04,44.5,44.9
2002-02-01,43.99,44.95
2002-01-31,44.53,44.99
2002-01-30,43.8,44.5
2002-01-29,43.86,44.08
2002-01-28,44.6,44.6
2002-01-25,44.66,45.3
2002-01-24,44.2,44.73
2002-01-23,42.9,44.42
2002-01-22,42.88,43.59
2002-01-21,42.72,43.35
2002-01-18,42.84,43.4
2002-01-17,42.17,43.05
2002-01-16,41.61,42.1
2002-01-15,41.85,41.85
2002-01-14,41.85,41.85
2002-01-11,42.69,43.0
2002-01-10,42.65,43.2
2002-01-09,42.26,43.0
2002-01-08,42.42,42.81
2002-01-07,42.8,43.41
2002-01-04,42.63,42.8
2002-01-03,42.0,43.07
2002-01-02,41.0,42.5
2002-01-01,41.75,41.75
2001-12-31,41.75,41.75
2001-12-28,41.72,41.75
2001-12-27,40.55,41.8
2001-12-26,40.6,40.6
2001-12-25,40.6,40.6
2001-12-24,40.6,40.6
2001-12-21,40.16,40.6
2001-12-20,40.55,39.56
2001-12-19,40.75,41.02
2001-12-18,41.16,41.74
2001-12-17,40.4,41.26
2001-12-14,40.67,40.84
2001-12-13,40.75,40.9
2001-12-12,41.36,42.1
2001-12-11,42.12,43.0
2001-12-10,42.65,42.95
2001-12-07,42.74,43.0
2001-12-06,42.9,43.85
2001-12-05,42.6,44.34
2001-12-04,41.54,42.95
2001-12-03,42.3,42.56
2001-11-30,42.3,42.56
2001-11-29,42.25,43.5
2001-11-28,42.03,42.31
2001-11-27,42.56,43.3
2001-11-26,42.8,43.33
2001-11-23,42.2,43.2
2001-11-22,42.43,42.95
2001-11-21,42.41,43.4
2001-11-20,42.02,43.3
2001-11-19,41.87,43.39
2001-11-16,39.6,41.86
2001-11-15,40.23,39.7
2001-11-14,40.78,40.85
2001-11-13,39.45,41.59
2001-11-12,38.7,40.09
2001-11-09,40.25,40.8
2001-11-08,40.4,41.7
2001-11-07,38.61,40.45
2001-11-06,38.64,39.15
2001-11-05,37.7,39.05
2001-11-02,37.01,37.71
2001-11-01,36.9,38.57
2001-10-31,36.61,37.7
2001-10-30,36.93,37.6
2001-10-29,38.2,38.6
2001-10-26,37.45,39.18
2001-10-25,37.65,38.5
2001-10-24,38.68,39.39
2001-10-23,37.4,39.5
2001-10-22,35.8,38.04
2001-10-19,37.31,38.5
2001-10-18,38.17,38.5
2001-10-17,38.63,39.37
2001-10-16,39.72,39.72
2001-10-15,39.1,39.72
2001-10-12,39.68,42.97
2001-10-11,39.12,40.1
2001-10-10,38.05,39.67
2001-10-09,37.72,38.51
2001-10-08,37.36,38.21
2001-10-05,36.71,39.17
2001-10-04,36.37,37.69
2001-10-03,37.21,37.21
2001-10-02,36.85,37.21
2001-10-01,37.5,38.28
2001-09-28,37.1,39.04
2001-09-27,35.31,37.2
2001-09-26,35.25,36.68
2001-09-25,34.65,34.95
2001-09-24,30.89,30.89
2001-09-21,28.36,30.89
2001-09-20,31.25,31.8
2001-09-19,33.77,34.31
2001-09-18,35.47,36.21
2001-09-17,34.62,38.2
2001-09-14,37.32,37.65
2001-09-13,39.0,40.4
2001-09-12,40.07,40.7
2001-09-11,40.3,41.4
2001-09-10,43.05,43.33
2001-09-07,44.3,44.92
2001-09-06,45.15,45.6
2001-09-05,46.19,46.15
2001-09-04,45.41,46.75
2001-09-03,44.67,45.4
2001-08-31,44.47,44.9
2001-08-30,45.07,45.43
2001-08-29,45.83,46.29
2001-08-28,46.01,46.74
2001-08-27,45.85,46.25
2001-08-24,45.25,46.05
2001-08-23,45.06,45.24
2001-08-22,44.4,45.7
2001-08-21,44.33,44.82
2001-08-20,44.05,44.45
2001-08-17,43.8,43.99
2001-08-16,44.08,44.49
2001-08-15,44.39,44.8
2001-08-14,44.59,45.0
2001-08-13,44.72,44.9
2001-08-10,44.5,44.88
2001-08-09,43.55,44.3
2001-08-08,42.98,44.39
2001-08-07,44.46,45.7
2001-08-06,45.43,46.1
2001-08-03,45.19,45.19
2001-08-02,45.54,45.95
2001-08-01,46.28,46.95
2001-07-31,45.8,46.35
2001-07-30,45.16,46.15
2001-07-27,44.93,45.34
2001-07-26,44.66,45.1
2001-07-25,44.5,45.08
2001-07-24,46.25,46.45
2001-07-23,46.68,47.03
2001-07-20,46.35,47.2
2001-07-19,46.22,47.46
2001-07-18,46.4,46.91
2001-07-17,46.91,47.27
2001-07-16,47.21,47.4
2001-07-13,47.3,47.3
2001-07-12,46.5,47.3
2001-07-11,45.5,46.6
2001-07-10,46.3,46.41
2001-07-09,46.18,47.83
2001-07-06,45.83,46.8
2001-07-05,46.8,47.28
2001-07-04,46.76,47.09
2001-07-03,46.22,46.65
2001-07-02,46.16,46.79
2001-06-29,45.1,46.7
2001-06-28,43.5,45.5
2001-06-27,43.28,43.78
2001-06-26,42.88,44.0
2001-06-25,42.78,43.74
2001-06-22,42.87,43.88
2001-06-21,42.28,44.0
2001-06-20,43.57,44.77
2001-06-19,44.44,44.01
2001-06-18,44.6,44.71
2001-06-15,45.65,45.65
2001-06-14,45.08,45.65
2001-06-13,46.0,46.14
2001-06-12,46.28,46.35
2001-06-11,46.1,46.2
2001-06-08,46.5,45.04
2001-06-07,46.8,46.71
2001-06-06,46.9,46.9
2001-06-05,47.1,44.5
2001-06-04,47.15,47.63
2001-06-01,47.14,47.25
2001-05-31,46.6,47.51
2001-05-30,46.68,46.9
2001-05-29,47.0,47.15
2001-05-28,48.03,48.3
2001-05-25,47.85,48.14
2001-05-24,48.5,48.8
2001-05-23,49.16,49.35
2001-05-22,49.5,49.95
2001-05-21,49.31,49.94
2001-05-18,49.07,49.82
2001-05-17,48.97,49.22
2001-05-16,47.02,48.66
2001-05-15,47.25,47.9
2001-05-14,47.68,47.9
2001-05-11,48.3,48.57
2001-05-10,48.21,48.21
2001-05-09,47.6,48.21
2001-05-08,46.92,47.2
2001-05-07,46.9,46.9
2001-05-04,46.59,46.9
2001-05-03,45.36,45.4
2001-05-02,46.63,47.25
2001-05-01,48.71,48.71
2001-04-30,48.0,48.71
2001-04-27,46.91,49.5
2001-04-26,48.01,49.3
2001-04-25,47.69,48.35
2001-04-24,48.1,49.3
2001-04-23,48.05,48.4
2001-04-20,48.68,49.1
2001-04-19,47.89,49.35
2001-04-18,47.6,48.07
2001-04-17,46.95,47.56
2001-04-16,47.4,47.4
2001-04-13,47.4,47.4
2001-04-12,46.4,47.4
2001-04-11,45.52,46.51
2001-04-10,45.6,45.77
2001-04-09,44.44,45.79
2001-04-06,43.8,44.58
2001-04-05,43.41,44.27
2001-04-04,42.75,44.0
2001-04-03,43.22,43.81
2001-04-02,43.35,45.03
2001-03-30,44.66,45.26
2001-03-29,44.71,46.05
2001-03-28,44.81,45.55
2001-03-27,43.8,46.07
2001-03-26,43.0,43.97
2001-03-23,42.3,42.95
2001-03-22,41.7,42.96
2001-03-21,44.72,45.04
2001-03-20,45.96,46.65
2001-03-19,46.11,46.35
2001-03-16,46.1,45.33
2001-03-15,46.31,47.4
2001-03-13,48.21,48.3
2001-03-12,49.05,49.38
2001-03-09,49.18,49.73
2001-03-08,49.7,50.18
2001-03-07,49.33,50.45
2001-03-06,49.35,49.47
2001-03-05,48.5,49.48
2001-03-02,48.11,48.54
2001-03-01,48.5,48.87
2001-02-28,48.1,48.96
2001-02-27,47.81,48.41
2001-02-26,47.0,47.96
2001-02-23,46.45,46.5
2001-02-22,47.0,47.15
2001-02-21,47.12,47.65
2001-02-20,47.55,47.94
2001-02-19,47.0,48.15
2001-02-16,46.93,46.95
2001-02-15,47.05,47.05
2001-02-14,46.4,47.05
2001-02-13,46.07,46.55
2001-02-12,46.23,46.7
2001-02-09,46.55,46.81
2001-02-08,47.15,47.5
2001-02-07,47.18,47.5
2001-02-06,47.3,47.79
2001-02-05,47.5,48.27
2001-02-02,47.65,48.0
2001-02-01,46.91,47.85
2001-01-31,46.13,47.05
2001-01-30,45.5,46.4
2001-01-29,45.45,46.0
2001-01-26,44.9,45.72
2001-01-25,44.45,45.08
2001-01-24,44.65,45.11
2001-01-23,45.55,46.0
2001-01-22,44.37,45.6
2001-01-19,43.9,44.2
2001-01-18,45.41,46.25
2001-01-17,46.02,46.83
2001-01-16,46.45,47.4
2001-01-15,46.25,46.66
2001-01-12,45.85,46.12
2001-01-11,45.45,46.35
2001-01-10,45.32,46.15
2001-01-09,47.35,48.1
2001-01-08,48.22,48.92
2001-01-05,49.15,49.15
2001-01-04,47.06,49.15
2001-01-03,46.62,48.0
2001-01-02,47.41,48.66
2001-01-01,48.17,48.17
2000-12-29,47.71,48.17
2000-12-28,47.6,47.84
2000-12-27,46.5,47.58
2000-12-22,46.05,46.6
2000-12-21,46.65,46.4
2000-12-20,46.3,47.2
2000-12-19,46.8,47.15
2000-12-18,46.51,47.45
2000-12-15,46.01,46.05
2000-12-14,45.85,46.12
2000-12-13,45.55,45.9
2000-12-12,45.05,45.8
2000-12-11,46.45,47.0
2000-12-08,47.32,47.95
2000-12-07,46.44,47.19
2000-12-06,45.01,46.67
2000-12-05,44.2,46.19
2000-12-04,43.4,43.9
2000-12-01,43.2,44.12
2000-11-30,43.5,43.5
2000-11-29,43.65,44.32
2000-11-28,43.51,44.25
2000-11-27,43.5,43.73
2000-11-24,43.0,43.67
2000-11-23,42.75,43.0
2000-11-22,42.44,42.89
2000-11-21,42.55,43.36
2000-11-20,42.55,42.55
2000-11-17,42.75,42.81
2000-11-16,43.11,43.5
2000-11-15,43.26,44.3
2000-11-14,42.97,42.97
2000-11-13,42.61,42.97
2000-11-10,43.25,44.1
2000-11-09,42.65,43.5
2000-11-08,43.9,44.2
2000-11-07,44.44,44.7
2000-11-06,44.68,45.51
2000-11-03,45.05,45.92
2000-11-02,45.24,45.85
2000-11-01,45.5,45.75
2000-10-31,45.08,45.08
2000-10-30,43.1,45.08
2000-10-27,42.2,43.5
2000-10-26,42.05,42.01
2000-10-25,41.41,42.4
2000-10-24,40.7,40.7
2000-10-23,40.1,40.7
2000-10-20,40.5,40.5
2000-10-19,40.5,40.5
2000-10-18,40.5,40.5
2000-10-17,40.5,40.5
2000-10-16,40.5,40.5
2000-10-13,40.5,40.5
2000-10-12,40.01,40.5
2000-10-11,41.01,41.69
2000-10-10,41.34,42.19
2000-10-09,41.5,41.67
2000-10-06,42.4,42.95
2000-10-05,41.45,42.7
2000-10-04,40.7,41.88
2000-10-03,40.55,40.55
2000-10-02,39.87,40.55
2000-09-29,39.75,40.1
2000-09-28,39.55,40.47
2000-09-27,39.94,40.1
2000-09-26,40.05,40.5
2000-09-25,39.9,40.5
2000-09-22,38.75,40.64
2000-09-21,38.5,39.58
2000-09-20,40.06,40.2
2000-09-19,40.5,41.25
2000-09-18,40.52,40.86
2000-09-15,40.93,41.69
2000-09-14,41.2,41.5
2000-09-13,41.49,41.49
2000-09-12,40.98,41.49
2000-09-11,41.6,42.03
2000-09-08,41.17,41.87
2000-09-07,42.16,42.6
2000-09-06,43.1,43.83
2000-09-05,42.55,43.77
2000-09-04,42.19,42.75
2000-09-01,41.85,42.11
2000-08-31,41.75,41.74
2000-08-30,42.11,42.25
2000-08-29,42.22,42.6
2000-08-28,42.2,42.83
2000-08-25,41.7,42.15
2000-08-24,41.94,41.98
2000-08-23,41.75,42.18
2000-08-22,41.9,42.49
2000-08-21,41.4,41.82
2000-08-18,41.23,41.6
2000-08-17,40.98,41.4
2000-08-16,41.79,41.88
2000-08-15,41.71,42.3
2000-08-14,41.9,42.24
2000-08-11,41.64,41.87
2000-08-10,41.57,42.05
2000-08-09,40.95,41.91
2000-08-08,41.9,42.3
2000-08-07,44.55,45.05
2000-08-04,44.06,44.85
2000-08-03,44.0,44.76
2000-08-02,43.75,44.25
2000-08-01,44.1,44.7
2000-07-31,43.8,44.25
2000-07-28,43.82,44.44
2000-07-27,44.13,44.35
2000-07-26,44.22,44.94
2000-07-25,44.12,44.7
2000-07-24,44.0,44.75
2000-07-21,43.71,43.9
2000-07-20,43.4,44.0
2000-07-19,42.82,43.5
2000-07-18,43.34,44.25
2000-07-17,43.43,43.89
2000-07-14,43.5,43.65
2000-07-13,43.55,43.55
2000-07-12,42.4,43.55
2000-07-11,42.15,41.99
2000-07-10,42.08,42.05
2000-07-07,42.21,42.21
2000-07-06,42.41,42.21
2000-07-05,42.56,42.9
2000-07-04,43.15,43.4
2000-07-03,41.8,42.9
2000-06-30,41.53,42.32
2000-06-29,41.26,41.56
2000-06-28,40.91,42.13
2000-06-27,40.6,41.0
2000-06-26,39.81,40.5
2000-06-23,39.47,39.3
2000-06-22,39.4,39.98
2000-06-21,40.0,40.0
2000-06-20,40.6,41.07
2000-06-19,40.15,42.0
2000-06-16,40.32,36.0
2000-06-15,40.81,41.78
2000-06-14,42.09,42.89
2000-06-13,43.56,44.24
2000-06-12,44.62,44.77
2000-06-09,43.71,45.0
2000-06-08,44.15,44.85
2000-06-07,44.13,45.7
2000-06-06,44.02,44.5
2000-06-05,46.31,46.67
2000-06-02,43.51,46.06
2000-06-01,42.5,44.2
2000-05-31,42.21,43.85
2000-05-30,44.81,45.26
2000-05-29,45.1,45.45
2000-05-26,45.0,45.0
2000-05-25,45.7,46.0
2000-05-24,46.9,47.12
2000-05-23,46.55,47.45
2000-05-22,46.27,47.18
2000-05-19,47.31,47.5
2000-05-18,47.95,48.45
2000-05-17,48.02,48.2
2000-05-16,47.87,49.03
2000-05-15,47.8,47.93
2000-05-12,48.3,49.03
2000-05-11,47.62,49.01
2000-05-10,48.51,48.9
2000-05-09,49.0,49.0
2000-05-08,47.9,49.0
2000-05-05,46.9,48.85
2000-05-04,46.89,48.5
2000-05-03,47.05,47.55
2000-05-02,47.3,47.65
2000-05-01,48.09,48.09
2000-04-28,46.7,48.09
2000-04-27,47.45,49.0
2000-04-26,48.0,48.8
2000-04-25,46.1,47.75
2000-04-24,46.01,46.01
2000-04-21,46.01,46.01
2000-04-20,45.5,46.01
2000-04-19,45.3,45.5
2000-04-18,46.4,47.31
2000-04-17,46.4,48.35
2000-04-14,47.78,48.64
2000-04-13,48.8,49.7
2000-04-12,48.0,49.29
2000-04-11,47.23,47.66
2000-04-10,47.0,47.15
2000-04-07,47.08,47.5
2000-04-06,47.71,48.0
2000-04-05,47.9,49.45
2000-04-04,48.95,50.68
2000-04-03,48.5,48.8
2000-03-31,49.1,49.55
2000-03-30,48.78,49.32
2000-03-29,48.1,49.7
2000-03-28,48.9,49.0
2000-03-27,48.9,49.25
2000-03-24,49.22,49.8
2000-03-23,48.3,49.1
2000-03-22,49.0,49.15
2000-03-21,47.85,48.7
2000-03-20,48.85,49.4
2000-03-17,48.29,50.0
2000-03-16,47.9,48.89
2000-03-15,46.65,47.4
2000-03-14,46.5,47.85
2000-03-13,45.62,46.65
2000-03-10,45.26,46.2
2000-03-09,45.3,45.79
2000-03-08,45.01,45.65
2000-03-07,44.33,44.8
2000-03-06,44.9,46.25
2000-03-03,44.98,45.41
2000-03-02,44.78,46.9
2000-03-01,44.75,46.2
2000-02-29,45.95,47.9
2000-02-28,43.95,46.9
